"","date","title","artist","genre1","peak_pos","last_pos","weeks","rank","change","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","spotify_link","spotify_id","analysis_url"
"1761",2003-12-27,"Right Thurr","chingy","hip hop/rap",2,29,33,35,"-6",0.749,0.0591,92.077,0.253,0.15,0,4,0.866,2,249800,-3.977,0.891,1,"https://embed.spotify.com/?uri=spotify:track:0l3GEbH3CviUytD6iX4wzg","0l3GEbH3CviUytD6iX4wzg","https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg"
"1762",2005-07-30,"Ass Like That","eminem","hip hop/rap",60,82,7,98,"-16",0.795,0.0998,89.669,0.434,0.453,0,3,0.505,2,265480,-6.283,0.734,1,"https://embed.spotify.com/?uri=spotify:track:4gXdMZkBN1neE9nX6yRALa","4gXdMZkBN1neE9nX6yRALa","https://api.spotify.com/v1/audio-analysis/4gXdMZkBN1neE9nX6yRALa"
"1763",2009-07-04,"We Made You","eminem","hip hop/rap",9,56,10,85,"-29",0.859,0.139,114.001,0.079,0.101,0.00000112,4,0.922,2,269613,-1.152,0.616,1,"https://embed.spotify.com/?uri=spotify:track:4UMTp91LHhvW33ol9ZQH0Q","4UMTp91LHhvW33ol9ZQH0Q","https://api.spotify.com/v1/audio-analysis/4UMTp91LHhvW33ol9ZQH0Q"
"1764",2014-01-25,"Berzerk","eminem","hip hop/rap",3,67,20,79,"-12",0.869,0.258,95.087,0.328,0.0179,0,4,0.732,2,238947,-4.536,0.618,1,"https://embed.spotify.com/?uri=spotify:track:0kgbS61MQucNK0zZqYMVl0","0kgbS61MQucNK0zZqYMVl0","https://api.spotify.com/v1/audio-analysis/0kgbS61MQucNK0zZqYMVl0"
"1765",2010-07-10,"Won't Back Down","eminem","hip hop/rap",62,0,1,62,"New",0.943,0.0537,179.97,0.215,0.0141,0.00000442,3,0.493,2,265907,-2.204,0.333,1,"https://embed.spotify.com/?uri=spotify:track:7kNlRLC9PEH8nXMVawssMx","7kNlRLC9PEH8nXMVawssMx","https://api.spotify.com/v1/audio-analysis/7kNlRLC9PEH8nXMVawssMx"
"1766",2003-03-08,"Lose Yourself","eminem","hip hop/rap",1,34,23,43,"-9",0.738,0.354,171.376,0.262,0.00954,0.000461,4,0.689,2,326640,-4.606,0.0604,1,"https://embed.spotify.com/?uri=spotify:track:1J6hKl9jdswmrTzOBJTiL3","1J6hKl9jdswmrTzOBJTiL3","https://api.spotify.com/v1/audio-analysis/1J6hKl9jdswmrTzOBJTiL3"
"1767",2007-08-11,"Glamorous","fergie","pop",1,41,29,49,"-8",0.776,0.203,131.104,0.0374,0.00364,0.0494,4,0.707,2,355107,-6.905,0.444,1,"https://embed.spotify.com/?uri=spotify:track:5u64yplSNUDHsCHNviHgpx","5u64yplSNUDHsCHNviHgpx","https://api.spotify.com/v1/audio-analysis/5u64yplSNUDHsCHNviHgpx"
"1768",2000-04-08,"Take A Picture","filter","pop",12,31,20,42,"-11",0.762,0.26,98.993,0.0422,0.000103,0.000072,4,0.446,2,359520,-8.971,0.276,1,"spotify:track:2c5wml8wsBnPfNSbCZ574T","2c5wml8wsBnPfNSbCZ574T","https://api.spotify.com/v1/audio-analysis/2c5wml8wsBnPfNSbCZ574T"
"1769",2017-10-07,"Mask Off","future","hip hop/rap",5,46,31,48,"-2",0.434,0.165,150.062,0.431,0.0102,0.0219,4,0.833,2,204600,-8.795,0.281,1,"spotify:track:0VgkVdmE4gld66l8iyGjgx","0VgkVdmE4gld66l8iyGjgx","https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx"
"1770",2016-09-17,"Wicked","future","hip hop/rap",41,64,20,86,"-22",0.689,0.384,157.944,0.0676,0.00279,0.00548,4,0.725,2,173975,-5.818,0.261,1,"https://embed.spotify.com/?uri=spotify:track:6ELbS9xUlkOoAcWDonzc2L","6ELbS9xUlkOoAcWDonzc2L","https://api.spotify.com/v1/audio-analysis/6ELbS9xUlkOoAcWDonzc2L"
"1771",2014-07-26,"Move That Doh","future","hip hop/rap",46,81,18,90,"-9",0.63,0.0838,131.033,0.135,0.0841,0,4,0.876,2,340413,-4.992,0.316,1,"https://embed.spotify.com/?uri=spotify:track:5Sn6Sn0L2bD9ihdz5pbUed","5Sn6Sn0L2bD9ihdz5pbUed","https://api.spotify.com/v1/audio-analysis/5Sn6Sn0L2bD9ihdz5pbUed"
"1772",2013-05-04,"Neva End","future","hip hop/rap",52,88,20,97,"-9",0.56,0.0939,134.953,0.0548,0.00884,0,4,0.597,2,262307,-7.594,0.148,1,"https://embed.spotify.com/?uri=spotify:track:7KyEgCM3EdWPYi5WHuhc1y","7KyEgCM3EdWPYi5WHuhc1y","https://api.spotify.com/v1/audio-analysis/7KyEgCM3EdWPYi5WHuhc1y"
"1773",2016-02-27,"Fly S**t Only","future","hip hop/rap",67,0,1,67,"New",0.733,0.351,109.989,0.0313,0.43,0.00000235,4,0.692,2,212760,-6.012,0.419,1,"https://embed.spotify.com/?uri=spotify:track:66ztPJrqqzwWTowxO90JZB","66ztPJrqqzwWTowxO90JZB","https://api.spotify.com/v1/audio-analysis/66ztPJrqqzwWTowxO90JZB"
"1774",2017-11-11,"4 Da Gang","future","hip hop/rap",92,0,1,92,"New",0.474,0.229,146.244,0.355,0.0751,0,4,0.705,2,187749,-7.534,0.179,1,"spotify:track:3IJ6BBFLD2I2CH3hHFQj3O","3IJ6BBFLD2I2CH3hHFQj3O","https://api.spotify.com/v1/audio-analysis/3IJ6BBFLD2I2CH3hHFQj3O"
"1775",2017-12-21,"Him & I","g-eazy","pop",21,0,1,21,"Hot Shot Debut",0.731,0.308,87.908,0.0868,0.0534,0,4,0.589,2,268867,-6.343,0.191,1,"spotify:track:5k38wzpLb15YgncyWdTZE4","5k38wzpLb15YgncyWdTZE4","https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4"
"1776",2017-12-31,"Him & I","g-eazy","pop",15,15,4,24,"-9",0.731,0.308,87.908,0.0868,0.0534,0,4,0.589,2,268867,-6.343,0.191,1,"spotify:track:5k38wzpLb15YgncyWdTZE4","5k38wzpLb15YgncyWdTZE4","https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4"
"1777",2007-07-28,"Better Than Me","hinder","pop",31,60,20,64,"-4",0.675,0.172,139.87,0.0305,0.206,0.00000127,4,0.452,2,223533,-5.172,0.23,0,"https://embed.spotify.com/?uri=spotify:track:10fddGyyeUquZZ2uPTjD7P","10fddGyyeUquZZ2uPTjD7P","https://api.spotify.com/v1/audio-analysis/10fddGyyeUquZZ2uPTjD7P"
"1778",2007-03-10,"Lips Of An Angel","hinder","pop",3,39,33,44,"-5",0.769,0.197,129.051,0.0332,0.0328,0,4,0.476,2,261853,-5.344,0.287,1,"https://embed.spotify.com/?uri=spotify:track:40LQiUUUKXVGyNs09lHVjW","40LQiUUUKXVGyNs09lHVjW","https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW"
"1779",2013-09-14,"Acapella","karmin","pop",72,82,8,93,"-11",0.627,0.118,169.946,0.156,0.136,0,4,0.666,2,198227,-4.922,0.395,1,"https://embed.spotify.com/?uri=spotify:track:0FhhskIAZ5JiNBh2sP7Aza","0FhhskIAZ5JiNBh2sP7Aza","https://api.spotify.com/v1/audio-analysis/0FhhskIAZ5JiNBh2sP7Aza"
"1780",2006-09-16,"Torn","letoya","pop",31,81,20,98,"-17",0.872,0.282,152.364,0.101,0.311,0,4,0.503,2,262227,-4.192,0.531,1,"https://embed.spotify.com/?uri=spotify:track:1oC2QXxUl8JtlmZr22qYP8","1oC2QXxUl8JtlmZr22qYP8","https://api.spotify.com/v1/audio-analysis/1oC2QXxUl8JtlmZr22qYP8"
"1781",2016-03-12,"I Love This Life","locash","country",56,99,18,99,"0",0.917,0.144,112.03,0.0541,0.0164,0.00000123,4,0.592,2,208867,-3.057,0.572,1,"https://embed.spotify.com/?uri=spotify:track:1kneRrMfS08JwuqKwnX4fl","1kneRrMfS08JwuqKwnX4fl","https://api.spotify.com/v1/audio-analysis/1kneRrMfS08JwuqKwnX4fl"
"1782",2008-12-13,"Paper Planes","m.i.a.","pop",4,39,20,45,"-6",0.854,0.731,172.231,0.265,0.0277,0.0000962,4,0.457,2,203760,-6.2,0.485,1,"https://embed.spotify.com/?uri=spotify:track:1kusepF3AacIEtUTYrw4GV","1kusepF3AacIEtUTYrw4GV","https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV"
"1783",2008-04-19,"Supernatural Superserious","r.e.m.","pop",85,0,1,85,"New",0.595,0.315,125.016,0.0514,0.00492,0.000546,4,0.45,2,203747,-3.841,0.766,1,"https://embed.spotify.com/?uri=spotify:track:5b4AhhuU2fOe3zkbXReUxx","5b4AhhuU2fOe3zkbXReUxx","https://api.spotify.com/v1/audio-analysis/5b4AhhuU2fOe3zkbXReUxx"
"1784",2002-11-30,"Good Times","styles","pop",22,88,20,99,"-11",0.762,0.784,81.745,0.313,0.18,0,4,0.676,2,211493,-7.483,0.648,1,"https://embed.spotify.com/?uri=spotify:track:7cFpB4ozcSwXuhqjvNbrbP","7cFpB4ozcSwXuhqjvNbrbP","https://api.spotify.com/v1/audio-analysis/7cFpB4ozcSwXuhqjvNbrbP"
"1785",2009-11-07,"Take Your Shirt Off","t-pain","hip hop/rap",80,0,1,80,"New",0.865,0.287,189.949,0.275,0.0113,0,4,0.775,2,228893,-1.677,0.424,1,"https://embed.spotify.com/?uri=spotify:track:6BKtGdvO4IooVZdbF8bDyP","6BKtGdvO4IooVZdbF8bDyP","https://api.spotify.com/v1/audio-analysis/6BKtGdvO4IooVZdbF8bDyP"
"1786",2014-09-06,"Wasted","tiesto","pop",49,90,12,94,"-4",0.831,0.198,112.013,0.029,0.00117,0.0031,4,0.648,2,188371,-5.573,0.331,1,"https://embed.spotify.com/?uri=spotify:track:1EavLSmwRWtmkKEmlCfFzT","1EavLSmwRWtmkKEmlCfFzT","https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT"
"1787",2004-11-20,"So Sexy Chapter II (Like This)","twista","hip hop/rap",92,92,2,100,"-8",0.676,0.127,117.967,0.127,0.321,0,4,0.597,2,244160,-6.019,0.507,1,"spotify:track:7f4j4OC7X6D916BDnwXzPZ","7f4j4OC7X6D916BDnwXzPZ","https://api.spotify.com/v1/audio-analysis/7f4j4OC7X6D916BDnwXzPZ"
"1788",2004-05-01,"Slow Jamz","twista","hip hop/rap",1,37,22,45,"-8",0.744,0.256,145.063,0.181,0.369,0,4,0.569,2,316053,-5.757,0.59,0,"https://embed.spotify.com/?uri=spotify:track:32UioUCnMFsr2UN7SvDyXj","32UioUCnMFsr2UN7SvDyXj","https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj"
"1789",2001-03-24,"This I Promise You","'n sync","pop",5,41,26,49,"-8",0.587,0.128,165.975,0.0329,0.354,0,4,0.55,2,284760,-6.279,0.466,1,"spotify:track:46n2EGFnPC3tzWCN1Aqe26","46n2EGFnPC3tzWCN1Aqe26","https://api.spotify.com/v1/audio-analysis/46n2EGFnPC3tzWCN1Aqe26"
"1790",2012-08-18,"New Day","50 cent","hip hop/rap",79,0,1,79,"Hot Shot Debut",0.834,0.0439,97.064,0.188,0.0537,0,4,0.63,2,264840,-4.233,0.738,0,"https://embed.spotify.com/?uri=spotify:track:2swCZgyEIdacDpUNcSQMQI","2swCZgyEIdacDpUNcSQMQI","https://api.spotify.com/v1/audio-analysis/2swCZgyEIdacDpUNcSQMQI"
"1791",2007-12-15,"Still Will","50 cent","hip hop/rap",95,0,1,95,"New",0.707,0.499,87.883,0.222,0.068,0.000242,4,0.655,2,224240,-5.984,0.666,0,"https://embed.spotify.com/?uri=spotify:track:36t4bbh478ZyXbCFhaRCqR","36t4bbh478ZyXbCFhaRCqR","https://api.spotify.com/v1/audio-analysis/36t4bbh478ZyXbCFhaRCqR"
"1792",2011-08-06,"Outlaw","50 cent","hip hop/rap",87,0,1,87,"New",0.611,0.213,73.829,0.379,0.0797,0,3,0.735,2,195907,-7.299,0.128,1,"https://embed.spotify.com/?uri=spotify:track:75Mf2hYXJI5pVV0qDYUBoj","75Mf2hYXJI5pVV0qDYUBoj","https://api.spotify.com/v1/audio-analysis/75Mf2hYXJI5pVV0qDYUBoj"
"1793",2018-04-07,"Gummo","6ix9ine","hip hop/rap",12,63,20,56,"7",0.775,0.129,157.036,0.172,0.0553,0,4,0.66,2,157643,-4.926,0.635,1,"spotify:track:4HbiCvH1R7mVOJ7KY7JQBD","4HbiCvH1R7mVOJ7KY7JQBD","https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD"
"1794",2018-05-05,"Intro","J. Cole","hip hop/rap",53,0,1,53,"New",0.648,0.182,94.336,0.445,0.147,0,4,0.678,2,190177,-5.892,0.635,1,"spotify:track:7EulRO07ZgchxqKUHb8Pvc","7EulRO07ZgchxqKUHb8Pvc","https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc"
"1795",2018-05-12,"1985 (Intro To The Fall Off)","J. Cole","hip hop/rap",20,20,2,79,"-59",0.648,0.182,94.336,0.445,0.147,0,4,0.678,2,190177,-5.892,0.635,1,"spotify:track:7EulRO07ZgchxqKUHb8Pvc","7EulRO07ZgchxqKUHb8Pvc","https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc"
"1796",2014-11-01,"Shower","becky g","pop",16,55,20,61,"-6",0.529,0.285,119.987,0.0487,0.0317,0.0000359,4,0.699,2,206167,-7.548,0.121,1,"https://embed.spotify.com/?uri=spotify:track:3DmW6y7wTEYHJZlLo1r6XJ","3DmW6y7wTEYHJZlLo1r6XJ","https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ"
"1797",2007-01-13,"Ring The Alarm","beyonce","pop",11,0,14,81,"Re-Entry",0.751,0.258,169.673,0.469,0.0299,0.000155,4,0.458,2,203347,-8.395,0.48,1,"https://embed.spotify.com/?uri=spotify:track:5BkHkyO9PFXs1m7vSMnXp4","5BkHkyO9PFXs1m7vSMnXp4","https://api.spotify.com/v1/audio-analysis/5BkHkyO9PFXs1m7vSMnXp4"
"1798",2012-12-29,"Dance For You","beyonce","pop",78,98,15,95,"3",0.78,0.173,110.005,0.0623,0.0322,0,4,0.616,2,377467,-6.062,0.471,1,"https://embed.spotify.com/?uri=spotify:track:7cvkXf3AwPGT041PyOi5VX","7cvkXf3AwPGT041PyOi5VX","https://api.spotify.com/v1/audio-analysis/7cvkXf3AwPGT041PyOi5VX"
"1799",2005-01-29,"Dangerously In Love","beyonce","pop",57,90,20,100,"-10",0.77,0.0715,99.165,0.226,0.00249,0,4,0.646,2,236133,-6.596,0.681,0,"spotify:track:5IVuqXILoxVWvWEPm82Jxr","5IVuqXILoxVWvWEPm82Jxr","https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr"
"1800",2003-11-22,"Crazy In Love","beyonce","pop",1,44,27,46,"-2",0.77,0.0715,99.165,0.226,0.00249,0,4,0.646,2,236133,-6.596,0.681,0,"https://embed.spotify.com/?uri=spotify:track:5IVuqXILoxVWvWEPm82Jxr","5IVuqXILoxVWvWEPm82Jxr","https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr"
"1801",2006-05-27,"Check On It","beyonce","pop",1,43,28,48,"-5",0.741,0.413,83.213,0.484,0.235,0.0245,3,0.399,2,128640,-8.987,0.267,1,"https://embed.spotify.com/?uri=spotify:track:6chmIekFMDwd85b4NYhy46","6chmIekFMDwd85b4NYhy46","https://api.spotify.com/v1/audio-analysis/6chmIekFMDwd85b4NYhy46"
"1802",2006-07-08,"The Real Thing","bo bice","[u'idol']",56,87,16,100,"-13",0.87,0.0798,146.882,0.0413,0.0707,0.0000298,4,0.494,2,201667,-4.33,0.504,1,"https://embed.spotify.com/?uri=spotify:track:3T3Epzn2xHawkZ7uzxR13p","3T3Epzn2xHawkZ7uzxR13p","https://api.spotify.com/v1/audio-analysis/3T3Epzn2xHawkZ7uzxR13p"
"1803",2004-07-24,"Get No Better","cassidy","hip hop/rap",79,85,12,100,"-15",0.604,0.0898,95.024,0.163,0.289,0,4,0.722,2,234933,-7.885,0.58,1,"https://embed.spotify.com/?uri=spotify:track:7g8SnbtUJ6XRXpl68qa9p2","7g8SnbtUJ6XRXpl68qa9p2","https://api.spotify.com/v1/audio-analysis/7g8SnbtUJ6XRXpl68qa9p2"
"1804",2007-02-03,"Unappreciated","cherish","hip hop/rap",41,85,17,99,"-14",0.67,0.495,74.007,0.169,0.00798,0,4,0.826,2,226293,-5.559,0.794,1,"spotify:track:6MBEjJlXQYXr8dfxDvZuoA","6MBEjJlXQYXr8dfxDvZuoA","https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA"
"1805",2006-10-07,"Do It To It","cherish","hip hop/rap",12,35,21,40,"-5",0.67,0.495,74.007,0.169,0.00798,0,4,0.826,2,226293,-5.559,0.794,1,"spotify:track:6MBEjJlXQYXr8dfxDvZuoA","6MBEjJlXQYXr8dfxDvZuoA","https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA"
"1806",2002-08-31,"Wasting My Time","default","pop",13,50,35,49,"1",0.776,0.0698,148.11,0.0322,0.00171,0,4,0.449,2,269307,-5.594,0.198,1,"https://embed.spotify.com/?uri=spotify:track:5dpAN1mjFPL38kh9kWsCiw","5dpAN1mjFPL38kh9kWsCiw","https://api.spotify.com/v1/audio-analysis/5dpAN1mjFPL38kh9kWsCiw"
"1807",2016-12-31,"Everybody Dies","j. cole","hip hop/rap",57,0,1,57,"New",0.686,0.105,79.252,0.245,0.3,0.0000136,4,0.617,2,161827,-9.858,0.544,1,"https://embed.spotify.com/?uri=spotify:track:1wIQtB3UQ1TfjNMZZqO6eh","1wIQtB3UQ1TfjNMZZqO6eh","https://api.spotify.com/v1/audio-analysis/1wIQtB3UQ1TfjNMZZqO6eh"
"1808",2012-03-24,"Work Out","j. cole","hip hop/rap",13,49,28,45,"4",0.427,0.316,93.004,0.106,0.0531,0,4,0.831,2,234773,-6.903,0.216,1,"https://embed.spotify.com/?uri=spotify:track:6rbeWjEavBHvX2kr6lSogS","6rbeWjEavBHvX2kr6lSogS","https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS"
"1809",2016-12-31,"She's Mine Pt. 2","j. cole","hip hop/rap",34,0,1,34,"New",0.197,0.114,69.82,0.0851,0.776,0.00272,4,0.513,2,278920,-15.167,0.049,1,"https://embed.spotify.com/?uri=spotify:track:5rmcjZTrE9JR1YrbNZDFNW","5rmcjZTrE9JR1YrbNZDFNW","https://api.spotify.com/v1/audio-analysis/5rmcjZTrE9JR1YrbNZDFNW"
"1810",2012-04-28,"Can't Get Enough","j. cole","hip hop/rap",52,66,20,74,"-8",0.62,0.521,132.035,0.0658,0.139,0,4,0.768,2,225960,-7.399,0.589,1,"https://embed.spotify.com/?uri=spotify:track:20wR5XQpaL1uvVY8gmc4uY","20wR5XQpaL1uvVY8gmc4uY","https://api.spotify.com/v1/audio-analysis/20wR5XQpaL1uvVY8gmc4uY"
"1811",2017-01-07,"She's Mine Pt.1","j. cole","hip hop/rap",22,22,2,89,"-67",0.202,0.245,139.574,0.0702,0.776,0.0976,4,0.435,2,209080,-15.097,0.0429,1,"spotify:track:0HtOJj7Kl74s1Ngf3MWeif","0HtOJj7Kl74s1Ngf3MWeif","https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif"
"1812",2011-07-09,"Down On Me","jeremih","hip hop/rap",4,30,33,39,"-9",0.577,0.11,160.035,0.127,0.0436,0,4,0.697,2,228453,-7.653,0.633,1,"https://embed.spotify.com/?uri=spotify:track:0x3TibRgnSqzkcwrqBd4iX","0x3TibRgnSqzkcwrqBd4iX","https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX"
"1813",2015-02-07,"Don't Tell 'Em","jeremih","hip hop/rap",6,39,31,47,"-8",0.525,0.111,97.988,0.0874,0.421,0,4,0.851,2,266840,-5.221,0.405,0,"https://embed.spotify.com/?uri=spotify:track:0Dc7J9VPV4eOInoxUiZrsL","0Dc7J9VPV4eOInoxUiZrsL","https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL"
"1814",2013-02-09,"Bandz A Make Her Dance","juicy j","hip hop/rap",29,48,20,58,"-10",0.674,0.28,130.972,0.333,0.00101,0,4,0.88,2,280053,-7.857,0.584,1,"https://embed.spotify.com/?uri=spotify:track:0CpLNO56aPUBQ8roB4ufSa","0CpLNO56aPUBQ8roB4ufSa","https://api.spotify.com/v1/audio-analysis/0CpLNO56aPUBQ8roB4ufSa"
"1815",2008-08-16,"4 Minutes","madonna","pop",3,60,20,69,"-9",0.931,0.234,113.029,0.0652,0.00994,0.00696,4,0.753,2,189693,-4.922,0.767,1,"spotify:track:1oHClQEgDmmbcEx12Kc5nZ","1oHClQEgDmmbcEx12Kc5nZ","https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ"
"1816",2012-10-20,"Lover Of The Light","mumford","pop",97,0,1,97,"New",0.68,0.286,108.673,0.0488,0.00797,0.000629,4,0.308,2,314787,-7.354,0.379,1,"https://embed.spotify.com/?uri=spotify:track:3n9c1mgu8asYVUMXmiL8Fa","3n9c1mgu8asYVUMXmiL8Fa","https://api.spotify.com/v1/audio-analysis/3n9c1mgu8asYVUMXmiL8Fa"
"1817",2012-11-10,"Babel","mumford","pop",60,83,5,97,"-14",0.808,0.0857,81.42,0.0518,0.025,0.000311,4,0.389,2,207840,-6.642,0.614,1,"https://embed.spotify.com/?uri=spotify:track:2ex0FIifaRjxnIw0JdR4l5","2ex0FIifaRjxnIw0JdR4l5","https://api.spotify.com/v1/audio-analysis/2ex0FIifaRjxnIw0JdR4l5"
"1818",2012-11-03,"Whispers In The Dark","mumford","pop",81,91,4,100,"-9",0.735,0.159,134.793,0.0399,0.00408,0.0043,4,0.4,2,195960,-7.68,0.3,1,"https://embed.spotify.com/?uri=spotify:track:7ASnSvNlUfb3MMJ96JvpkM","7ASnSvNlUfb3MMJ96JvpkM","https://api.spotify.com/v1/audio-analysis/7ASnSvNlUfb3MMJ96JvpkM"
"1819",2012-10-27,"Holland Road","mumford","pop",84,84,3,95,"-11",0.694,0.101,79.572,0.0354,0.09,0.0000747,4,0.456,2,253147,-6.929,0.404,1,"https://embed.spotify.com/?uri=spotify:track:0rQs4ocWqAHdcB7LtsogDx","0rQs4ocWqAHdcB7LtsogDx","https://api.spotify.com/v1/audio-analysis/0rQs4ocWqAHdcB7LtsogDx"
"1820",2002-05-04,"The Whole World","outkast","hip hop/rap",19,42,20,57,"-15",0.85,0.0277,184.587,0.394,0.0943,0,3,0.814,2,295360,-6.112,0.717,1,"https://embed.spotify.com/?uri=spotify:track:3BBVKzYSV7iuWutG3saanI","3BBVKzYSV7iuWutG3saanI","https://api.spotify.com/v1/audio-analysis/3BBVKzYSV7iuWutG3saanI"
"1821",2014-07-12,"Wild Wild Love","pitbull","pop",30,93,18,99,"-6",0.732,0.513,120.06,0.0482,0.0136,0,4,0.645,2,202197,-5.874,0.336,1,"https://embed.spotify.com/?uri=spotify:track:6DcDdDevI94Dh4vc5anXBE","6DcDdDevI94Dh4vc5anXBE","https://api.spotify.com/v1/audio-analysis/6DcDdDevI94Dh4vc5anXBE"
"1822",2016-07-23,"Messin' Around","pitbull","pop",64,0,8,88,"Re-Entry",0.807,0.0338,158.002,0.0454,0.0157,0,4,0.576,2,223265,-4.602,0.765,1,"https://embed.spotify.com/?uri=spotify:track:6rKEs1WbHJIi88UpHRhFLD","6rKEs1WbHJIi88UpHRhFLD","https://api.spotify.com/v1/audio-analysis/6rKEs1WbHJIi88UpHRhFLD"
"1823",2012-05-26,"Talk That Talk","rihanna","pop",31,67,20,70,"-3",0.683,0.319,83.995,0.0513,0.0285,0.0000112,4,0.695,2,209600,-4.066,0.44,1,"https://embed.spotify.com/?uri=spotify:track:57mKcbEq7nMqtJ4gqJvWcp","57mKcbEq7nMqtJ4gqJvWcp","https://api.spotify.com/v1/audio-analysis/57mKcbEq7nMqtJ4gqJvWcp"
"1824",2015-06-20,"FourFiveSeconds","rihanna","pop",4,75,20,76,"-1",0.267,0.119,205.888,0.044,0.878,0,4,0.576,2,188238,-5.668,0.326,1,"https://embed.spotify.com/?uri=spotify:track:78TTtXnFQPzwqlbtbwqN0y","78TTtXnFQPzwqlbtbwqN0y","https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y"
"1825",2011-04-02,"What's My Name?","rihanna","pop",1,35,22,46,"-11",0.781,0.107,100.008,0.0792,0.247,0,4,0.705,2,263173,-2.927,0.55,1,"https://embed.spotify.com/?uri=spotify:track:5xZtUAVUVfjBtVtMOgMkyy","5xZtUAVUVfjBtVtMOgMkyy","https://api.spotify.com/v1/audio-analysis/5xZtUAVUVfjBtVtMOgMkyy"
"1826",2013-06-01,"Pour It Up","rihanna","pop",19,53,20,61,"-8",0.495,0.0999,133.959,0.0451,0.0316,0,4,0.783,2,161200,-8.761,0.413,1,"https://embed.spotify.com/?uri=spotify:track:5r67bGhYXZNqk2m2Wupfmu","5r67bGhYXZNqk2m2Wupfmu","https://api.spotify.com/v1/audio-analysis/5r67bGhYXZNqk2m2Wupfmu"
"1827",2015-05-23,"American Oxygen","rihanna","pop",78,91,4,97,"-6",0.744,0.266,78.921,0.114,0.0508,0,4,0.232,2,320161,-6.227,0.522,1,"https://embed.spotify.com/?uri=spotify:track:539HpTjkmnhbPn3p7mjByN","539HpTjkmnhbPn3p7mjByN","https://api.spotify.com/v1/audio-analysis/539HpTjkmnhbPn3p7mjByN"
"1828",2003-06-14,"The Game Of Love","santana","alternative/rock",5,45,37,50,"-5",0.932,0.0608,119.81,0.0496,0.0691,0.000329,4,0.595,2,254213,-3.255,0.672,1,"https://embed.spotify.com/?uri=spotify:track:56hSJsDC7xZSC3QZ2xaCcf","56hSJsDC7xZSC3QZ2xaCcf","https://api.spotify.com/v1/audio-analysis/56hSJsDC7xZSC3QZ2xaCcf"
"1829",2000-08-05,"Maria Maria","santana","alternative/rock",1,48,26,47,"1",0.601,0.0348,97.911,0.126,0.0406,0.00201,4,0.777,2,261973,-5.931,0.68,1,"spotify:track:3XKIUb7HzIF1Vu9usunMzc","3XKIUb7HzIF1Vu9usunMzc","https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc"
"1830",2009-07-18,"Careless Whisper","seether","alternative/rock",63,86,18,95,"-9",0.927,0.0745,134.057,0.0467,0.0000473,0.0133,4,0.505,2,296040,-6.16,0.471,1,"https://embed.spotify.com/?uri=spotify:track:6qsiRHzMWOsAKDpZC103k4","6qsiRHzMWOsAKDpZC103k4","https://api.spotify.com/v1/audio-analysis/6qsiRHzMWOsAKDpZC103k4"
"1831",2008-08-16,"Buzzin'","shwayze","pop",46,46,5,51,"-5",0.572,0.0751,93.007,0.0587,0.0204,0,4,0.85,2,212280,-8.088,0.249,1,"https://embed.spotify.com/?uri=spotify:track:3wQaW4rEZe7AaDrlrX4eDy","3wQaW4rEZe7AaDrlrX4eDy","https://api.spotify.com/v1/audio-analysis/3wQaW4rEZe7AaDrlrX4eDy"
