date,title,artist,genre,peak_pos,last_pos,weeks,rank,change,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_sec,duration_min,loudness,valence,mode,spotify_id,spotify_link,analysis_url
1/18/14,Old School Love,lupe fiasco,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",93,100,5,97,3,0.781,0.358,86.006,0.134,0.0908,1.75E-06,4,0.701,5,273.904,4.565066667,-8.493,0.459,1,72FdcAg79So8xaAHs2mbrB,https://embed.spotify.com/?uri=spotify:track:72FdcAg79So8xaAHs2mbrB,https://api.spotify.com/v1/audio-analysis/72FdcAg79So8xaAHs2mbrB
1/11/14,HeadBand,b.o.b,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",53,60,29,53,7,0.472,0.068,97.463,0.333,0.166,0,4,0.92,1,219.833,3.663883333,-7.941,0.308,1,6gf1xlPETW9CwjsdnUzW3g,https://embed.spotify.com/?uri=spotify:track:6gf1xlPETW9CwjsdnUzW3g,https://api.spotify.com/v1/audio-analysis/6gf1xlPETW9CwjsdnUzW3g
1/11/14,Best Song Ever,one direction,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']",2,82,21,54,28,0.877,0.0699,118.499,0.045,0.025,0,4,0.654,1,202.44,3.374,-2.988,0.561,1,4qrSd9NMui1V19MEnIAhj7,https://embed.spotify.com/?uri=spotify:track:4qrSd9NMui1V19MEnIAhj7,https://api.spotify.com/v1/audio-analysis/4qrSd9NMui1V19MEnIAhj7
1/11/14,Gorilla,bruno mars,"[u'dance pop', u'pop', u'post-teen pop']",22,0,16,89,Re-Entry,0.544,0.0973,139.959,0.0371,0.445,5.16E-06,4,0.717,7,244.493,4.074883333,-6.598,0.641,1,2ih2U8ttFzCjnQ5njF3SrR,https://embed.spotify.com/?uri=spotify:track:2ih2U8ttFzCjnQ5njF3SrR,https://api.spotify.com/v1/audio-analysis/2ih2U8ttFzCjnQ5njF3SrR
1/11/14,Bound 2,kanye west,"[u'pop', u'pop rap', u'rap']",12,87,6,99,-12,0.662,0.0907,152.096,0.0466,0.134,0,4,0.359,1,229.147,3.819116667,-2.843,0.288,1,3sNVsP50132BTNlImLx70i,https://embed.spotify.com/?uri=spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i
1/11/14,Lolly,maejor ali,unknown,19,0,4,97,Re-Entry,0.889,0.784,152.186,0.303,0.0376,0,4,0.663,1,225.507,3.75845,-2.975,0.837,1,2xtIAFJIMkzHGHiCrJ9iwd,https://embed.spotify.com/?uri=spotify:track:2xtIAFJIMkzHGHiCrJ9iwd,https://api.spotify.com/v1/audio-analysis/2xtIAFJIMkzHGHiCrJ9iwd
1/11/14,Drunk In Love,beyonce,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",12,12,2,17,-5,0.621,0.181,140.03,0.0468,0.00969,0.00104,4,0.589,5,323.48,5.391333333,-6.902,0.401,0,5EmCpD8tUj78VW3kgaEjME,https://embed.spotify.com/?uri=spotify:track:5EmCpD8tUj78VW3kgaEjME,https://api.spotify.com/v1/audio-analysis/5EmCpD8tUj78VW3kgaEjME
1/11/14,Mine,beyonce,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",82,99,2,82,17,0.767,0.191,121.036,0.0297,0.00417,1.46E-06,4,0.619,7,230.707,3.845116667,-2.793,0.628,1,0dBW6ZsW8skfvoRfgeerBF,https://embed.spotify.com/?uri=spotify:track:0dBW6ZsW8skfvoRfgeerBF,https://api.spotify.com/v1/audio-analysis/0dBW6ZsW8skfvoRfgeerBF
1/11/14,Heart Attack,enrique iglesias,"[u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop', u'pop quebecois', u'tropical']",88,0,2,88,Re-Entry,0.902,0.365,153.963,0.111,0.0748,0,4,0.463,4,170.613,2.84355,-4.017,0.395,1,1LFTddejtReeS6LKQUnLgc,https://embed.spotify.com/?uri=spotify:track:1LFTddejtReeS6LKQUnLgc,https://api.spotify.com/v1/audio-analysis/1LFTddejtReeS6LKQUnLgc
1/1/14,Slow Down,selena gomez,"[u'dance pop', u'pop', u'post-teen pop']",27,50,20,69,-19,0.528,0.284,100.997,0.0656,0.122,0,4,0.817,1,220.987,3.683116667,-6.551,0.17,1,5l6xr4PINeDNGemLJp3gLu,https://embed.spotify.com/?uri=spotify:track:5l6xr4PINeDNGemLJp3gLu,https://api.spotify.com/v1/audio-analysis/5l6xr4PINeDNGemLJp3gLu
1/1/14,Little Drummer Boy,pentatonix,[u'a cappella'],13,51,3,64,-13,0.411,0.0763,134.007,0.0355,0.3,7.19E-05,4,0.713,8,255.879,4.26465,-8.24,0.626,1,7BvCDrlYwJ5D9RUqvvs3BT,https://embed.spotify.com/?uri=spotify:track:7BvCDrlYwJ5D9RUqvvs3BT,https://api.spotify.com/v1/audio-analysis/7BvCDrlYwJ5D9RUqvvs3BT
1/1/14,Underneath The Tree,kelly clarkson,"[u'dance pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b', u'talent show']",78,80,3,78,2,0.812,0.214,159.876,0.0537,0.0013,1.99E-05,4,0.509,8,229.64,3.827333333,-5.438,0.689,1,3YZE5qDV7u1ZD1gZc47ZeR,https://embed.spotify.com/?uri=spotify:track:3YZE5qDV7u1ZD1gZc47ZeR,https://api.spotify.com/v1/audio-analysis/3YZE5qDV7u1ZD1gZc47ZeR
1/1/14,Who You Love,john mayer,"[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']",48,0,2,48,Re-Entry,0.351,0.097,145.907,0.0382,0.813,0.00165,4,0.694,9,249.933,4.16555,-10.92,0.691,1,7IByJvSqRFltGyiiIiL4wn,https://embed.spotify.com/?uri=spotify:track:7IByJvSqRFltGyiiIiL4wn,https://api.spotify.com/v1/audio-analysis/7IByJvSqRFltGyiiIiL4wn
1/1/14,I Have Nothing,tessanne chin,[u'soca'],51,0,1,51,New,0.401,0.164,152.974,0.0364,0.576,0,3,0.54,0,289.16,4.819333333,-10.499,0.24,1,31er9IGsfFbwqy1pH4aiTP,https://embed.spotify.com/?uri=spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP
1/1/14,Let It Be,tessanne chin,[u'soca'],76,0,1,76,New,0.64,0.513,190.403,0.632,0.604,0,4,0.577,0,255.8,4.263333333,-3.656,0.53,1,3gqnOpefgHHJ9QERNtIblj,https://embed.spotify.com/?uri=spotify:track:3gqnOpefgHHJ9QERNtIblj,https://api.spotify.com/v1/audio-analysis/3gqnOpefgHHJ9QERNtIblj
12/28/13,Summertime Sadness,lana del rey,"[u'dance pop', u'pop']",6,44,23,49,-5,0.656,0.123,111.977,0.0329,0.0701,2.25E-06,4,0.565,1,265.427,4.423783333,-6.806,0.23,0,2dBwB667LHQkLhdYlwLUZK,https://embed.spotify.com/?uri=spotify:track:2dBwB667LHQkLhdYlwLUZK,https://api.spotify.com/v1/audio-analysis/2dBwB667LHQkLhdYlwLUZK
12/28/13,Mine Would Be You,blake shelton,"[u'contemporary country', u'country', u'country road', u'modern country rock']",28,63,20,74,-11,0.529,0.335,139.876,0.0282,0.146,0,4,0.572,0,239.507,3.991783333,-6.897,0.321,1,1zvQt99d5oTkEQLmSoO1yu,https://embed.spotify.com/?uri=spotify:track:1zvQt99d5oTkEQLmSoO1yu,https://api.spotify.com/v1/audio-analysis/1zvQt99d5oTkEQLmSoO1yu
12/28/13,Pound Cake / Paris Morton Music 2,drake,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",65,94,10,98,-4,0.749,0.114,164.137,0.549,0.135,1.55E-05,4,0.517,2,433.8,7.23,-6.767,0.27,1,1HDaPtZuixue2q6VGNRdVO,https://embed.spotify.com/?uri=spotify:track:1HDaPtZuixue2q6VGNRdVO,https://api.spotify.com/v1/audio-analysis/1HDaPtZuixue2q6VGNRdVO
12/28/13,What Now,rihanna,"[u'dance pop', u'pop', u'r&b', u'urban contemporary']",25,84,8,93,-9,0.683,0.638,179.922,0.0439,0.077,0,3,0.397,11,243.093,4.05155,-4.701,0.223,1,2RWs4c3ZJ74WwXlVC3QCQN,https://embed.spotify.com/?uri=spotify:track:2RWs4c3ZJ74WwXlVC3QCQN,https://api.spotify.com/v1/audio-analysis/2RWs4c3ZJ74WwXlVC3QCQN
12/28/13,Right There,ariana grande,"[u'dance pop', u'pop', u'post-teen pop']",84,90,8,100,-10,0.838,0.108,155.994,0.134,0.135,0,4,0.617,7,246.613,4.110216667,-3.132,0.504,1,2bpUJcHzDrLRawwufMjzco,https://embed.spotify.com/?uri=spotify:track:2bpUJcHzDrLRawwufMjzco,https://api.spotify.com/v1/audio-analysis/2bpUJcHzDrLRawwufMjzco
12/28/13,Saturday,rebecca black,[u'post-teen pop'],55,0,1,55,New,0.81,0.155,129.96,0.0393,0.0324,0.000217,4,0.703,4,227.776,3.796266667,-5.5,0.832,1,7F4szzhfJYIfK8fdKSJj9C,https://embed.spotify.com/?uri=spotify:track:7F4szzhfJYIfK8fdKSJj9C,https://api.spotify.com/v1/audio-analysis/7F4szzhfJYIfK8fdKSJj9C
12/28/13,Bridge Over Troubled Water,tessanne chin,[u'soca'],64,0,1,64,New,0.236,0.366,83.611,0.0299,0.795,9.67E-05,4,0.276,3,293.12,4.885333333,-13.742,0.261,1,5LFtkeNjLpZAey3Arj3h4M,https://embed.spotify.com/?uri=spotify:track:5LFtkeNjLpZAey3Arj3h4M,https://api.spotify.com/v1/audio-analysis/5LFtkeNjLpZAey3Arj3h4M
12/28/13,Cannonball,lea michele,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",75,0,1,75,New,0.284,0.113,147.874,0.0326,0.845,0.000234,4,0.642,1,310,5.166666667,-15.317,0.439,1,0knqVSsgD7C8yu5yNmQFbA,https://embed.spotify.com/?uri=spotify:track:0knqVSsgD7C8yu5yNmQFbA,https://api.spotify.com/v1/audio-analysis/0knqVSsgD7C8yu5yNmQFbA
12/28/13,Angel,jacquie lee,unknown,87,0,1,87,New,0.0744,0.106,117.131,0.0355,0.949,1.22E-05,3,0.532,1,270.4,4.506666667,-16.092,0.125,1,3xZMPZQYETEn4hjor3TR1A,https://embed.spotify.com/?uri=spotify:track:3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/audio-analysis/3xZMPZQYETEn4hjor3TR1A
12/28/13,My Story,r. kelly,"[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",89,0,1,89,New,0.451,0.223,120.029,0.11,0.0584,0,4,0.939,9,266.547,4.44245,-6.052,0.642,0,0e7kvG2c60HIfwzaiKt9XW,https://embed.spotify.com/?uri=spotify:track:0e7kvG2c60HIfwzaiKt9XW,https://api.spotify.com/v1/audio-analysis/0e7kvG2c60HIfwzaiKt9XW
12/21/13,Beware,big sean,"[u'detroit hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",38,67,20,69,-2,0.531,0.457,97.001,0.125,0.19,5.42E-06,4,0.774,1,236.32,3.938666667,-6.189,0.0813,1,6W4T4QXWdDXPHWFYvZHXZK,https://embed.spotify.com/?uri=spotify:track:6W4T4QXWdDXPHWFYvZHXZK,https://api.spotify.com/v1/audio-analysis/6W4T4QXWdDXPHWFYvZHXZK
12/21/13,Southern Girl,tim mcgraw,"[u'contemporary country', u'country', u'country road']",42,76,20,82,-6,0.772,0.445,110.032,0.0256,0.0412,0,4,0.735,7,255.48,4.258,-4.566,0.924,1,29AR5X5yKPd4DBIAiqUMDy,https://embed.spotify.com/?uri=spotify:track:29AR5X5yKPd4DBIAiqUMDy,https://api.spotify.com/v1/audio-analysis/29AR5X5yKPd4DBIAiqUMDy
12/21/13,Days Of Gold,jake owen,"[u'contemporary country', u'country', u'country road', u'modern country rock']",83,87,9,97,-10,0.991,0.128,111.03,0.052,0.0446,0.00574,4,0.476,10,201.373,3.356216667,-3.458,0.453,1,5ETe7SElBIgm2NAZY3SpX4,https://embed.spotify.com/?uri=spotify:track:5ETe7SElBIgm2NAZY3SpX4,https://api.spotify.com/v1/audio-analysis/5ETe7SElBIgm2NAZY3SpX4
12/21/13,The Outsiders,eric church,"[u'contemporary country', u'country', u'country road', u'modern country rock']",51,90,7,93,-3,0.808,0.101,80.026,0.0633,0.282,4.97E-05,4,0.521,7,253.64,4.227333333,-5.204,0.323,1,003VWU5LKbDkXTqpLQuID1,https://embed.spotify.com/?uri=spotify:track:003VWU5LKbDkXTqpLQuID1,https://api.spotify.com/v1/audio-analysis/003VWU5LKbDkXTqpLQuID1
12/21/13,Change Me,justin bieber,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']",59,0,1,59,New,0.349,0.228,131.402,0.0508,0.578,0,3,0.404,6,167.307,2.78845,-9.039,0.0853,0,5c9OA8t3cgLSQmI6VKImhL,https://embed.spotify.com/?uri=spotify:track:5c9OA8t3cgLSQmI6VKImhL,https://api.spotify.com/v1/audio-analysis/5c9OA8t3cgLSQmI6VKImhL
12/21/13,I. Crawl,childish gambino,"[u'hip hop', u'pop rap', u'rap']",86,0,1,86,New,0.529,0.102,132.815,0.0445,0.037,3.00E-06,4,0.429,6,209.48,3.491333333,-8.575,0.332,1,5fHzVJznA1QZolCrc7aNV8,https://embed.spotify.com/?uri=spotify:track:5fHzVJznA1QZolCrc7aNV8,https://api.spotify.com/v1/audio-analysis/5fHzVJznA1QZolCrc7aNV8
12/21/13,All The Way Home,tamar braxton,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'r&b', u'urban contemporary']",96,0,1,96,New,0.663,0.0805,107.99,0.0378,0.0807,2.59E-06,4,0.652,2,262.227,4.37045,-5.318,0.254,0,6rvKqjSuVP02HzGiV4G4iq,https://embed.spotify.com/?uri=spotify:track:6rvKqjSuVP02HzGiV4G4iq,https://api.spotify.com/v1/audio-analysis/6rvKqjSuVP02HzGiV4G4iq
12/14/13,Mirrors,justin timberlake,"[u'boy band', u'dance pop', u'pop', u'r&b']",2,47,42,50,-3,0.512,0.0946,76.899,0.0503,0.234,0,4,0.574,5,484.147,8.069116667,-6.664,0.512,0,4rHZZAmHpZrA3iH5zx8frV,https://embed.spotify.com/?uri=spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV
12/14/13,We Can't Stop,miley cyrus,"[u'dance pop', u'pop', u'post-teen pop']",2,49,26,45,4,0.619,0.366,79.998,0.038,0.0083,0,4,0.607,1,232.467,3.87445,-5.761,0.5,0,5ve0BYRZZ2aoHFqZMxqYgt,https://embed.spotify.com/?uri=spotify:track:5ve0BYRZZ2aoHFqZMxqYgt,https://api.spotify.com/v1/audio-analysis/5ve0BYRZZ2aoHFqZMxqYgt
12/14/13,Red,taylor swift,"[u'dance pop', u'pop', u'post-teen pop']",6,53,22,51,2,0.896,0.0924,124.962,0.0456,0.0766,0.000126,4,0.608,1,220.827,3.68045,-4.231,0.613,0,0cITLOYn1Sv4q27zZPqlNK,https://embed.spotify.com/?uri=spotify:track:0cITLOYn1Sv4q27zZPqlNK,https://api.spotify.com/v1/audio-analysis/0cITLOYn1Sv4q27zZPqlNK
12/14/13,Red Nose,sage the gemini,"[u'dance pop', u'dwn trap', u'hyphy', u'pop rap', u'rap', u'southern hip hop', u'trap music']",52,70,20,69,1,0.46,0.233,97.513,0.123,0.413,0,4,0.859,11,193.2,3.22,-5.699,0.761,0,1PhmFufQowjegRYc4jAqOq,https://embed.spotify.com/?uri=spotify:track:1PhmFufQowjegRYc4jAqOq,https://api.spotify.com/v1/audio-analysis/1PhmFufQowjegRYc4jAqOq
12/14/13,Type Of Way,rich homie quan,"[u'deep trap', u'dirty south rap', u'dwn trap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']",50,77,20,79,-2,0.509,0.0759,134.9,0.378,0.147,0,4,0.85,6,261.321,4.35535,-9.637,0.763,0,6nu35hLc8zsA9bwBpcuf5L,https://embed.spotify.com/?uri=spotify:track:6nu35hLc8zsA9bwBpcuf5L,https://api.spotify.com/v1/audio-analysis/6nu35hLc8zsA9bwBpcuf5L
12/14/13,Aw Naw,chris young,"[u'contemporary country', u'country', u'country road', u'modern country rock']",45,76,20,92,-16,0.859,0.0777,109.971,0.0358,0.0639,0,4,0.652,2,188.707,3.145116667,-3.746,0.491,1,53Dj5PCDhb22qWqmre3YQs,https://embed.spotify.com/?uri=spotify:track:53Dj5PCDhb22qWqmre3YQs,https://api.spotify.com/v1/audio-analysis/53Dj5PCDhb22qWqmre3YQs
12/14/13,Roller Coaster,justin bieber,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']",47,0,1,47,Hot Shot Debut,0.843,0.196,98.006,0.0775,0.0181,0,4,0.701,5,201.613,3.360216667,-4.041,0.573,0,3xrsm8OVHzHsOZwmJTI9jk,https://embed.spotify.com/?uri=spotify:track:3xrsm8OVHzHsOZwmJTI9jk,https://api.spotify.com/v1/audio-analysis/3xrsm8OVHzHsOZwmJTI9jk
12/14/13,At Last,will champlin,[u'deep talent show'],83,0,1,83,New,0.29,0.275,174.034,0.0319,0.642,0.00102,3,0.137,5,181.973,3.032883333,-13.03,0.289,1,1hXIdXjAI4nWz4qnJ28iO2,https://embed.spotify.com/?uri=spotify:track:1hXIdXjAI4nWz4qnJ28iO2,https://api.spotify.com/v1/audio-analysis/1hXIdXjAI4nWz4qnJ28iO2
12/7/13,Only Time,enya,[u'celtic'],10,0,32,43,Re-Entry,0.249,0.112,82.803,0.0301,0.841,0.661,4,0.418,3,218.547,3.64245,-13.744,0.213,1,3Otjx9ULpmWdUbkDTYDXHc,https://embed.spotify.com/?uri=spotify:track:3Otjx9ULpmWdUbkDTYDXHc,https://api.spotify.com/v1/audio-analysis/3Otjx9ULpmWdUbkDTYDXHc
12/7/13,Still Into You,paramore,"[u'candy pop', u'emo', u'modern rock', u'pixie', u'pop emo', u'pop punk']",24,29,20,37,-8,0.923,0.0561,136.01,0.044,0.0098,0,4,0.602,5,216.013,3.600216667,-3.763,0.765,1,4Gn0CLQ4TuxAsEMmKkBk9u,https://embed.spotify.com/?uri=spotify:track:4Gn0CLQ4TuxAsEMmKkBk9u,https://api.spotify.com/v1/audio-analysis/4Gn0CLQ4TuxAsEMmKkBk9u
12/7/13,Tom Ford,jay-z,"[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",39,65,20,57,8,0.698,0.569,144.975,0.327,0.0632,1.55E-05,4,0.861,10,189.013,3.150216667,-6.21,0.603,0,6tYOVczqJMDYlyUt4jbxhW,https://embed.spotify.com/?uri=spotify:track:6tYOVczqJMDYlyUt4jbxhW,https://api.spotify.com/v1/audio-analysis/6tYOVczqJMDYlyUt4jbxhW
12/7/13,Rough Water,travie mccoy,[u'pop rap'],82,88,5,97,-9,0.909,0.552,169.972,0.22,0.167,0,4,0.516,1,219.659,3.660983333,-3.988,0.472,0,56z8UyE4foPVnSrER7lVR5,https://embed.spotify.com/?uri=spotify:track:56z8UyE4foPVnSrER7lVR5,https://api.spotify.com/v1/audio-analysis/56z8UyE4foPVnSrER7lVR5
12/7/13,Hallelujah,matthew schuler,[u'deep talent show'],40,40,2,89,-49,0.133,0.154,69.166,0.0351,0.92,0.000716,4,0.26,0,414.587,6.909783333,-11.156,0.0828,1,5qv0ohJV2QNwga79jLNDYQ,https://embed.spotify.com/?uri=spotify:track:5qv0ohJV2QNwga79jLNDYQ,https://api.spotify.com/v1/audio-analysis/5qv0ohJV2QNwga79jLNDYQ
12/7/13,Diana,one direction,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']",11,0,1,11,Hot Shot Debut,0.868,0.137,171.96,0.0614,0.0604,0,4,0.549,2,184.667,3.077783333,-4.319,0.755,1,6twW4ma6w0mOeejejPK0nY,https://embed.spotify.com/?uri=spotify:track:6twW4ma6w0mOeejejPK0nY,https://api.spotify.com/v1/audio-analysis/6twW4ma6w0mOeejejPK0nY
12/7/13,PYD,justin bieber,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']",54,0,1,54,New,0.487,0.4,123.428,0.0376,0.832,0,4,0.458,4,317.2,5.286666667,-6.757,0.415,0,1FWpaiAz7ZVrfzkYlnY6W0,https://embed.spotify.com/?uri=spotify:track:1FWpaiAz7ZVrfzkYlnY6W0,https://api.spotify.com/v1/audio-analysis/1FWpaiAz7ZVrfzkYlnY6W0
12/7/13,Strong,one direction,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']",87,0,1,87,New,0.663,0.0931,115.013,0.0434,0.0608,0,4,0.741,0,184.373,3.072883333,-7.308,0.338,1,3cKM7UXBZmgjEgEBTkaIlU,https://embed.spotify.com/?uri=spotify:track:3cKM7UXBZmgjEgEBTkaIlU,https://api.spotify.com/v1/audio-analysis/3cKM7UXBZmgjEgEBTkaIlU
12/7/13,Last Christmas,ariana grande,"[u'dance pop', u'pop', u'post-teen pop']",96,0,1,96,New,0.789,0.0938,102.987,0.0278,0.107,0,4,0.674,7,204.68,3.411333333,-2.762,0.798,1,5vFuWD2g93dcFOPu41sp9f,https://embed.spotify.com/?uri=spotify:track:5vFuWD2g93dcFOPu41sp9f,https://api.spotify.com/v1/audio-analysis/5vFuWD2g93dcFOPu41sp9f
11/30/13,Livin' On A Prayer,bon jovi,"[u'album rock', u'glam metal', u'hard rock', u'rock']",25,0,22,25,Re-Entry,0.887,0.325,122.494,0.0345,0.0768,9.93E-05,4,0.534,0,249.293,4.154883333,-3.777,0.72,1,0J6mQxEZnlRt9ymzFntA6z,https://embed.spotify.com/?uri=spotify:track:0J6mQxEZnlRt9ymzFntA6z,https://api.spotify.com/v1/audio-analysis/0J6mQxEZnlRt9ymzFntA6z
11/30/13,Everything Has Changed,taylor swift,"[u'dance pop', u'pop', u'post-teen pop']",32,55,20,58,-3,0.475,0.336,80.029,0.0283,0.349,2.57E-06,4,0.631,6,245.413,4.090216667,-6.66,0.426,1,2si9smgJqjB3aCRpzz6rYE,https://embed.spotify.com/?uri=spotify:track:2si9smgJqjB3aCRpzz6rYE,https://api.spotify.com/v1/audio-analysis/2si9smgJqjB3aCRpzz6rYE
11/30/13,Night Train,jason aldean,"[u'contemporary country', u'country', u'country road']",26,62,20,72,-10,0.708,0.175,158.037,0.0291,0.0575,0,4,0.493,5,232.307,3.871783333,-5.196,0.547,1,3qn7FzYkDLJBbOnRwSsDWV,https://embed.spotify.com/?uri=spotify:track:3qn7FzYkDLJBbOnRwSsDWV,https://api.spotify.com/v1/audio-analysis/3qn7FzYkDLJBbOnRwSsDWV
11/30/13,Gas Pedal,sage the gemini,"[u'dance pop', u'dwn trap', u'hyphy', u'pop rap', u'rap', u'southern hip hop', u'trap music']",29,44,17,42,2,0.529,0.118,97.516,0.076,0.0275,0,4,0.844,1,207.267,3.45445,-7.976,0.491,1,0Nf3vtVBfiayZL7c8r4KBO,https://embed.spotify.com/?uri=spotify:track:0Nf3vtVBfiayZL7c8r4KBO,https://api.spotify.com/v1/audio-analysis/0Nf3vtVBfiayZL7c8r4KBO
11/30/13,Darte Un Beso,prince royce,"[u'bachata', u'latin', u'latin pop', u'merengue urbano', u'pop', u'reggaeton', u'tropical']",78,96,12,95,1,0.711,0.121,139.962,0.0349,0.36,0,4,0.757,1,206.933,3.448883333,-4.643,0.817,0,6cJLfIqwh0tCKRjYM3WpZ5,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,https://api.spotify.com/v1/audio-analysis/6cJLfIqwh0tCKRjYM3WpZ5
11/30/13,I Luv This Sh*t,august alsina featuing trinidad james,"[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",48,59,11,56,3,0.596,0.254,124.082,0.364,0.00522,1.05E-06,4,0.484,1,267.587,4.459783333,-6.678,0.37,0,0lqcGN4cIFe1jyD9hxlBtI,https://embed.spotify.com/?uri=spotify:track:0lqcGN4cIFe1jyD9hxlBtI,https://api.spotify.com/v1/audio-analysis/0lqcGN4cIFe1jyD9hxlBtI
11/30/13,Propuesta Indecente,romeo santos,"[u'bachata', u'latin', u'pop', u'tropical']",79,0,7,98,Re-Entry,0.632,0.0723,122.936,0.0549,0.499,0,4,0.757,2,235.133,3.918883333,-6.83,0.742,1,5PycBIeabfvX3n9ILG7Vrv,spotify:track:5PycBIeabfvX3n9ILG7Vrv,https://api.spotify.com/v1/audio-analysis/5PycBIeabfvX3n9ILG7Vrv
11/30/13,Dope,lady gaga,"[u'dance pop', u'pop', u'post-teen pop']",8,8,2,71,-63,0.416,0.0838,131.535,0.0326,0.667,0,4,0.335,0,221.573,3.692883333,-6.452,0.145,0,2H6kOjuKg0a4dEzPVlyaYB,https://embed.spotify.com/?uri=spotify:track:2H6kOjuKg0a4dEzPVlyaYB,https://api.spotify.com/v1/audio-analysis/2H6kOjuKg0a4dEzPVlyaYB
11/30/13,All Bad,justin bieber,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']",50,0,1,50,New,0.424,0.22,96.483,0.0263,0.0219,0.00172,4,0.693,9,182.747,3.045783333,-8.34,0.326,1,2ZdENURnPr8ZkOetmD2I0A,https://embed.spotify.com/?uri=spotify:track:2ZdENURnPr8ZkOetmD2I0A,https://api.spotify.com/v1/audio-analysis/2ZdENURnPr8ZkOetmD2I0A
11/23/13,It Goes Like This,thomas rhett,"[u'contemporary country', u'country', u'country road', u'modern country rock']",25,30,22,45,-15,0.836,0.0874,167.957,0.0627,0.111,0,4,0.54,11,186.853,3.114216667,-5.914,0.55,1,1S1u0ausWGi2msWnuQgTCY,https://embed.spotify.com/?uri=spotify:track:1S1u0ausWGi2msWnuQgTCY,https://api.spotify.com/v1/audio-analysis/1S1u0ausWGi2msWnuQgTCY
11/23/13,Parking Lot Party,lee brice,"[u'contemporary country', u'country', u'country road', u'modern country rock']",62,79,20,98,-19,0.86,0.629,171.72,0.081,0.00646,0,4,0.54,1,207.893,3.464883333,-5.763,0.856,1,2dvYQFo0yEASDUIQmcfyM0,https://embed.spotify.com/?uri=spotify:track:2dvYQFo0yEASDUIQmcfyM0,https://api.spotify.com/v1/audio-analysis/2dvYQFo0yEASDUIQmcfyM0
11/23/13,Get Me Bodied,beyonce,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",46,0,19,46,Re-Entry,0.728,0.207,96.54,0.254,0.00408,0,4,0.925,1,379.12,6.318666667,-6.82,0.667,1,3W1mdCYUHWewrVXnRsPntM,https://embed.spotify.com/?uri=spotify:track:3W1mdCYUHWewrVXnRsPntM,https://api.spotify.com/v1/audio-analysis/3W1mdCYUHWewrVXnRsPntM
11/23/13,Give It 2 U,robin thicke,"[u'dance pop', u'hip pop', u'neo soul', u'pop', u'r&b', u'urban contemporary']",25,73,12,94,-21,0.845,0.127,127.144,0.0546,0.106,0,4,0.689,2,229.667,3.827783333,-3.78,0.536,1,0qla0jAU8Z2RpH6q3Lvb92,https://embed.spotify.com/?uri=spotify:track:0qla0jAU8Z2RpH6q3Lvb92,https://api.spotify.com/v1/audio-analysis/0qla0jAU8Z2RpH6q3Lvb92
